unit,status,no_rooms,no_bath,area(ftsq),id,units,stories,zip,age,Co-op,Condo,Rental Building,Single-Family Home,Doorman,Full-time Doorman,Elevator,Part-time Doorman,Cats and Dogs Allowed,Cats Only - No Dogs,Pets Allowed,ZIPCODE,SCORE
6436,#620,3795.0,1.0,1.0,750,782841,291.0,15.0,10013.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6437,#624,4195.0,1.0,1.0,750,782841,291.0,15.0,10013.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6438,#631,3295.0,0.0,1.0,550,782841,291.0,15.0,10013.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6439,#635,6395.0,2.0,2.0,1000,782841,291.0,15.0,10013.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6440,#700,3745.0,1.0,1.0,750,782841,291.0,15.0,10013.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6441,#701,5600.0,1.0,1.0,750,782841,291.0,15.0,10013.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6442,#708,3995.0,1.0,1.0,750,782841,291.0,15.0,10013.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6443,#709,6395.0,2.0,2.0,1000,782841,291.0,15.0,10013.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6444,#716,4150.0,1.0,1.0,700,782841,291.0,15.0,10013.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6445,#717,5995.0,2.0,2.0,1000,782841,291.0,15.0,10013.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6446,#720,4295.0,1.0,1.0,750,782841,291.0,15.0,10013.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6447,#800,4095.0,1.0,1.0,750,782841,291.0,15.0,10013.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6448,#804,4195.0,1.0,1.0,750,782841,291.0,15.0,10013.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6449,#807,6595.0,1.0,1.0,725,782841,291.0,15.0,10013.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6450,#809,4395.0,1.0,1.0,700,782841,291.0,15.0,10013.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6451,#812,4195.0,1.0,1.0,750,782841,291.0,15.0,10013.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6452,#813,3995.0,1.0,1.0,725,782841,291.0,15.0,10013.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6453,#815,4595.0,1.0,1.0,850,782841,291.0,15.0,10013.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6454,#816,4095.0,1.0,1.0,750,782841,291.0,15.0,10013.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6455,#817,5795.0,2.0,2.0,1000,782841,291.0,15.0,10013.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6456,#900,4595.0,1.0,1.0,750,782841,291.0,15.0,10013.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6457,#901,4695.0,1.0,1.0,750,782841,291.0,15.0,10013.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6458,#908,4295.0,1.0,1.0,750,782841,291.0,15.0,10013.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6459,#911,3595.0,1.0,1.0,750,782841,291.0,15.0,10013.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6460,#912,4195.0,1.0,1.0,750,782841,291.0,15.0,10013.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6461,#915,3995.0,1.0,1.0,750,782841,291.0,15.0,10013.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6462,#917,5995.0,2.0,2.0,1000,782841,291.0,15.0,10013.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6463,#920,3650.0,1.0,1.0,675,782841,291.0,15.0,10013.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6464,#1001,4495.0,1.0,1.0,750,782841,291.0,15.0,10013.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6465,#1002,5995.0,1.0,1.0,850,782841,291.0,15.0,10013.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6466,#1006,4395.0,1.0,1.0,600,782841,291.0,15.0,10013.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6467,#1013,3895.0,1.0,1.0,725,782841,291.0,15.0,10013.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6468,#1018,5495.0,1.0,1.0,750,782841,291.0,15.0,10013.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6469,#1100,4195.0,1.0,1.0,750,782841,291.0,15.0,10013.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6470,#1101,4295.0,1.0,1.0,800,782841,291.0,15.0,10013.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6471,#1102,5495.0,1.0,1.0,900,782841,291.0,15.0,10013.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6472,#1105,3495.0,0.0,1.0,550,782841,291.0,15.0,10013.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6473,#1106,4295.0,1.0,1.0,750,782841,291.0,15.0,10013.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6474,#1108,4295.0,1.0,1.0,750,782841,291.0,15.0,10013.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6475,#1110,4295.0,1.0,1.0,750,782841,291.0,15.0,10013.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6476,#1112,4595.0,1.0,1.0,750,782841,291.0,15.0,10013.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6477,#1114,4695.0,1.0,1.0,675,782841,291.0,15.0,10013.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6478,#1117,6595.0,2.0,2.0,1000,782841,291.0,15.0,10013.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6479,#1120,4175.0,1.0,1.0,700,782841,291.0,15.0,10013.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6480,#1201,5325.0,1.0,1.0,800,782841,291.0,15.0,10013.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6481,#1203,3395.0,0.0,1.0,550,782841,291.0,15.0,10013.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6482,#1213,5795.0,2.0,2.0,1000,782841,291.0,15.0,10013.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6483,#1305,7995.0,3.0,2.5,1300,782841,291.0,15.0,10013.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6484,#1307,6295.0,2.0,2.0,1000,782841,291.0,15.0,10013.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6485,#1313,6695.0,2.0,2.0,1000,782841,291.0,15.0,10013.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6486,#1405,7495.0,3.0,2.5,1300,782841,291.0,15.0,10013.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6487,#1407,7995.0,2.0,2.0,1000,782841,291.0,15.0,10013.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6488,#1411,5395.0,1.0,1.0,750,782841,291.0,15.0,10013.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6489,#PH7,7695.0,2.0,2.0,1100,782841,291.0,15.0,10013.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6490,#PH9,7295.0,2.0,2.0,1100,782841,291.0,15.0,10013.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6491,#PH11,4795.0,1.0,1.0,850,782841,291.0,15.0,10013.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6492,#2,1799000.0,2.0,2.0,1650,782896,7.0,7.0,10013.0,109.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6493,#4,1750000.0,1.0,1.0,1600,782896,7.0,7.0,10013.0,109.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6494,#6,7900.0,2.0,1.0,1650,782896,7.0,7.0,10013.0,109.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6495,#7,9500.0,2.0,2.0,1600,782896,7.0,7.0,10013.0,109.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6496,#PH,9250.0,3.0,2.0,1650,782896,7.0,7.0,10013.0,109.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6497,#PH7,9500.0,3.0,2.0,1650,782896,7.0,7.0,10013.0,109.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6693,#3A,2075000.0,2.0,1.5,1290,779432,60.0,10.0,10013.0,119.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6694,#6D,2500000.0,1.0,1.5,1600,779432,60.0,10.0,10013.0,119.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6695,#7A,1387500.0,1.0,1.0,1270,779432,60.0,10.0,10013.0,119.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6696,#7D,1850000.0,2.0,2.0,1500,779432,60.0,10.0,10013.0,119.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6697,#7EF,1950000.0,2.0,2.0,2200,779432,60.0,10.0,10013.0,119.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6698,#8D,3200000.0,3.0,2.0,1610,779432,60.0,10.0,10013.0,119.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6699,#9C,1575000.0,1.0,1.0,1200,779432,60.0,10.0,10013.0,119.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10013.0,22.373751422430143
6700,#2A,3350.0,1.0,1.0,850,786815,10.0,5.0,10009.0,119.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10009.0,20.329950495049506
6701,#2A,3350.0,1.0,1.0,850,786815,10.0,5.0,10009.0,119.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10009.0,20.329950495049506
6702,#2B,3300.0,1.0,1.0,700,786815,10.0,5.0,10009.0,119.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10009.0,20.329950495049506
6703,#2B,3300.0,1.0,1.0,700,786815,10.0,5.0,10009.0,119.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10009.0,20.329950495049506
6704,#3A,3500.0,1.0,1.0,825,786815,10.0,5.0,10009.0,119.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10009.0,20.329950495049506
6705,#3A,3500.0,1.0,1.0,825,786815,10.0,5.0,10009.0,119.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10009.0,20.329950495049506
6706,#4A,1325000.0,3.0,2.0,1500,786815,10.0,5.0,10009.0,119.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10009.0,20.329950495049506
6707,#4A,1325000.0,3.0,2.0,1500,786815,10.0,5.0,10009.0,119.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10009.0,20.329950495049506
6708,#GB,1075000.0,2.0,2.0,1000,786815,10.0,5.0,10009.0,119.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10009.0,20.329950495049506
6709,#GB,1075000.0,2.0,2.0,1000,786815,10.0,5.0,10009.0,119.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10009.0,20.329950495049506
6715,#A,5220.0,3.0,1.0,1000,785884,125.0,7.0,10009.0,21.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10009.0,20.329950495049506
6716,#A,5220.0,3.0,1.0,1000,785884,125.0,7.0,10009.0,21.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10009.0,20.329950495049506
6717,#6B,6300.0,4.0,2.0,1800,785884,125.0,7.0,10009.0,21.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10009.0,20.329950495049506
6718,#6B,6300.0,4.0,2.0,1800,785884,125.0,7.0,10009.0,21.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10009.0,20.329950495049506
6719,#306,3595.0,1.0,1.0,800,785884,125.0,7.0,10009.0,21.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10009.0,20.329950495049506
6720,#306,3595.0,1.0,1.0,800,785884,125.0,7.0,10009.0,21.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10009.0,20.329950495049506
6721,#412,4280.0,3.0,1.0,652,785884,125.0,7.0,10009.0,21.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10009.0,20.329950495049506
6722,#412,4280.0,3.0,1.0,652,785884,125.0,7.0,10009.0,21.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10009.0,20.329950495049506
6723,#502,3420.0,2.0,1.0,775,785884,125.0,7.0,10009.0,21.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10009.0,20.329950495049506
6724,#502,3420.0,2.0,1.0,775,785884,125.0,7.0,10009.0,21.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10009.0,20.329950495049506
6725,#619,6000.0,3.0,1.0,950,785884,125.0,7.0,10009.0,21.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10009.0,20.329950495049506
6726,#619,6000.0,3.0,1.0,950,785884,125.0,7.0,10009.0,21.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10009.0,20.329950495049506
6727,#702,5100.0,2.0,1.0,900,785884,125.0,7.0,10009.0,21.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10009.0,20.329950495049506
6728,#702,5100.0,2.0,1.0,900,785884,125.0,7.0,10009.0,21.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10009.0,20.329950495049506
6729,#1S,13000.0,1.0,1.0,1800,780866,12.0,7.0,10013.0,109.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10013.0,22.373751422430143
6730,#1S,13000.0,1.0,1.0,1800,780866,12.0,7.0,10013.0,109.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10013.0,22.373751422430143
6731,#3W,1730000.0,2.0,1.0,1800,780866,12.0,7.0,10013.0,109.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10013.0,22.373751422430143
6732,#3W,1730000.0,2.0,1.0,1800,780866,12.0,7.0,10013.0,109.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10013.0,22.373751422430143
6733,#4E,9500.0,2.0,2.0,1700,780866,12.0,7.0,10013.0,109.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10013.0,22.373751422430143
6734,#4E,9500.0,2.0,2.0,1700,780866,12.0,7.0,10013.0,109.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10013.0,22.373751422430143
6735,#6W,1500000.0,3.0,2.0,1800,780866,12.0,7.0,10013.0,109.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10013.0,22.373751422430143
6736,#6W,1500000.0,3.0,2.0,1800,780866,12.0,7.0,10013.0,109.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10013.0,22.373751422430143
6737,#PH7W,5295000.0,3.0,2.0,2000,780866,12.0,7.0,10013.0,109.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10013.0,22.373751422430143
6738,#PH7W,5295000.0,3.0,2.0,2000,780866,12.0,7.0,10013.0,109.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10013.0,22.373751422430143
6742,#2A,2500.0,1.0,1.0,550,785709,23.0,7.0,10009.0,69.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10009.0,20.329950495049506
6743,#2A,2500.0,1.0,1.0,550,785709,23.0,7.0,10009.0,69.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10009.0,20.329950495049506
6744,#2B,3500.0,2.0,1.0,800,785709,23.0,7.0,10009.0,69.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10009.0,20.329950495049506
6745,#2B,3500.0,2.0,1.0,800,785709,23.0,7.0,10009.0,69.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10009.0,20.329950495049506
6746,#3B,3650.0,2.0,1.0,750,785709,23.0,7.0,10009.0,69.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10009.0,20.329950495049506
6747,#3B,3650.0,2.0,1.0,750,785709,23.0,7.0,10009.0,69.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10009.0,20.329950495049506
6748,#3C,3500.0,2.0,1.0,750,785709,23.0,7.0,10009.0,69.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10009.0,20.329950495049506
6749,#3C,3500.0,2.0,1.0,750,785709,23.0,7.0,10009.0,69.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10009.0,20.329950495049506
6750,#3D,2600.0,1.0,1.0,550,785709,23.0,7.0,10009.0,69.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10009.0,20.329950495049506
6751,#3D,2600.0,1.0,1.0,550,785709,23.0,7.0,10009.0,69.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10009.0,20.329950495049506
6752,#4C,3700.0,2.0,1.0,700,785709,23.0,7.0,10009.0,69.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10009.0,20.329950495049506
6753,#4C,3700.0,2.0,1.0,700,785709,23.0,7.0,10009.0,69.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10009.0,20.329950495049506
6754,#4BB,3295.0,2.0,1.0,800,785709,23.0,7.0,10009.0,69.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10009.0,20.329950495049506
6755,#4BB,3295.0,2.0,1.0,800,785709,23.0,7.0,10009.0,69.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10009.0,20.329950495049506
6756,#4D,2650.0,1.0,1.0,550,785709,23.0,7.0,10009.0,69.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10009.0,20.329950495049506
6757,#4D,2650.0,1.0,1.0,550,785709,23.0,7.0,10009.0,69.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10009.0,20.329950495049506
6758,#5B,3500.0,1.0,1.0,750,785709,23.0,7.0,10009.0,69.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10009.0,20.329950495049506
6759,#5B,3500.0,1.0,1.0,750,785709,23.0,7.0,10009.0,69.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10009.0,20.329950495049506
6760,#6B,3600.0,2.0,1.0,700,785709,23.0,7.0,10009.0,69.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10009.0,20.329950495049506
6761,#6B,3600.0,2.0,1.0,700,785709,23.0,7.0,10009.0,69.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10009.0,20.329950495049506
6762,#6C,3750.0,2.0,1.0,750,785709,23.0,7.0,10009.0,69.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10009.0,20.329950495049506
6763,#6C,3750.0,2.0,1.0,750,785709,23.0,7.0,10009.0,69.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10009.0,20.329950495049506
6764,#7A,2450.0,1.0,1.0,650,785709,23.0,7.0,10009.0,69.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10009.0,20.329950495049506
6765,#7A,2450.0,1.0,1.0,650,785709,23.0,7.0,10009.0,69.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10009.0,20.329950495049506
6766,#7B,4888.0,2.0,1.0,900,785709,23.0,7.0,10009.0,69.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10009.0,20.329950495049506
6767,#7B,4888.0,2.0,1.0,900,785709,23.0,7.0,10009.0,69.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10009.0,20.329950495049506
6768,#7C,3800.0,2.0,1.0,850,785709,23.0,7.0,10009.0,69.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10009.0,20.329950495049506
6769,#7C,3800.0,2.0,1.0,850,785709,23.0,7.0,10009.0,69.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10009.0,20.329950495049506
6770,#PHB,5200.0,2.0,1.0,1000,785709,23.0,7.0,10009.0,69.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10009.0,20.329950495049506
6771,#PHB,5200.0,2.0,1.0,1000,785709,23.0,7.0,10009.0,69.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10009.0,20.329950495049506
6772,#0,2600.0,1.0,1.0,700,775827,452.0,37.0,10006.0,90.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10006.0,21.954471544715446
6773,#0,2600.0,1.0,1.0,700,775827,452.0,37.0,10006.0,90.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10006.0,21.954471544715446
6774,#0,2600.0,1.0,1.0,700,775827,452.0,37.0,10006.0,90.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10006.0,21.954471544715446
6775,#3,2500.0,0.0,1.0,600,775827,452.0,37.0,10006.0,90.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10006.0,21.954471544715446
6776,#3,2500.0,0.0,1.0,600,775827,452.0,37.0,10006.0,90.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10006.0,21.954471544715446
6777,#3,2500.0,0.0,1.0,600,775827,452.0,37.0,10006.0,90.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10006.0,21.954471544715446
